iter	Logloss
2926	0.2329766564
2927	0.2329696925
2928	0.2329645739
2929	0.2329613812
2930	0.2329565118
2931	0.2329515424
2932	0.2329436451
2933	0.2329363722
2934	0.232932734
2935	0.2329289721
2936	0.23292254
2937	0.2329146084
2938	0.2329062408
2939	0.232901789
2940	0.2328968119
2941	0.2328897755
2942	0.2328825044
2943	0.23287892
2944	0.2328753742
2945	0.232870454
2946	0.2328624142
2947	0.2328500056
2948	0.2328420551
2949	0.2328347771
2950	0.2328280245
2951	0.2328234674
2952	0.2328137075
2953	0.2328091015
2954	0.2328026887
2955	0.2327967289
2956	0.2327908301
2957	0.2327858795
2958	0.2327782254
2959	0.2327738121
2960	0.2327703852
2961	0.2327634733
2962	0.232755673
2963	0.2327511154
2964	0.2327413259
2965	0.2327275699
2966	0.2327188629
2967	0.2327098515
2968	0.2327057917
2969	0.2327008924
2970	0.2326975184
2971	0.2326921003
2972	0.2326899433
2973	0.2326848872
2974	0.2326794643
2975	0.2326727925
2976	0.232665486
2977	0.2326607308
2978	0.232656141
2979	0.2326524165
2980	0.2326455772
2981	0.2326420481
2982	0.2326355056
2983	0.232632881
2984	0.2326277474
2985	0.2326231518
2986	0.2326167312
2987	0.2326105413
2988	0.2326056768
2989	0.2326034813
2990	0.2326002333
2991	0.2325968468
2992	0.2325893327
2993	0.2325845448
2994	0.2325804228
2995	0.2325777987
2996	0.2325721156
2997	0.2325650504
2998	0.2325598281
2999	0.2325493549
3000	0.2325421259
3001	0.2325323367
3002	0.2325297753
3003	0.2325177919
3004	0.2325104147
3005	0.2325058431
3006	0.2325023341
3007	0.2324973516
3008	0.2324903861
3009	0.2324879813
3010	0.2324825633
3011	0.232475541
3012	0.2324661481
3013	0.2324617462
3014	0.2324566167
3015	0.2324482879
3016	0.2324384003
3017	0.2324339437
3018	0.2324298917
3019	0.2324225762
3020	0.2324160941
3021	0.2324126786
3022	0.2324048888
3023	0.2324006166
3024	0.2323969936
3025	0.2323929151
3026	0.2323896394
3027	0.2323803048
3028	0.2323759854
3029	0.2323702101
3030	0.2323629314
3031	0.2323563113
3032	0.2323533079
3033	0.2323450278
3034	0.2323371185
3035	0.2323308966
3036	0.2323207636
3037	0.2323140448
3038	0.2323110149
3039	0.2323061336
3040	0.2323044163
3041	0.2322934458
3042	0.2322841486
3043	0.2322770804
3044	0.2322715928
3045	0.2322678328
3046	0.2322609416
3047	0.2322563175
3048	0.2322494433
3049	0.232242856
3050	0.2322364302
3051	0.2322220459
3052	0.2322091715
3053	0.2322025086
3054	0.2321951968
3055	0.2321903983
3056	0.2321816389
3057	0.2321775239
3058	0.2321714897
3059	0.2321643859
3060	0.2321602919
3061	0.2321563052
3062	0.2321522511
3063	0.2321453455
3064	0.2321373947
3065	0.2321336933
3066	0.2321256716
3067	0.2321204062
3068	0.2321166189
3069	0.2321131263
3070	0.2321090628
3071	0.232103941
3072	0.2320990249
3073	0.2320912901
3074	0.2320870078
3075	0.2320808696
3076	0.232075447
3077	0.2320667949
3078	0.2320647292
3079	0.2320605316
3080	0.2320542577
3081	0.2320459094
3082	0.2320409118
3083	0.2320372641
3084	0.2320333566
3085	0.2320302519
3086	0.2320277095
3087	0.2320227936
3088	0.2320156093
3089	0.2320070856
3090	0.2320007842
3091	0.2319974739
3092	0.2319890859
3093	0.2319823037
3094	0.231974349
3095	0.2319696801
3096	0.2319661564
3097	0.2319612121
3098	0.2319532959
3099	0.2319454333
3100	0.2319417131
3101	0.2319341353
3102	0.231932046
3103	0.2319279952
3104	0.2319251643
3105	0.2319180573
3106	0.2319157816
3107	0.2319119507
3108	0.2319014429
3109	0.231899701
3110	0.2318933699
3111	0.2318869629
3112	0.2318816898
3113	0.2318723984
3114	0.2318658449
3115	0.2318609302
3116	0.231856854
3117	0.2318528435
3118	0.2318457877
3119	0.231842568
3120	0.2318377129
3121	0.2318343299
3122	0.2318286343
3123	0.2318255419
3124	0.2318220679
3125	0.2318182069
3126	0.2318156295
3127	0.2318122922
3128	0.2318036605
3129	0.231796901
3130	0.2317907809
3131	0.2317826808
3132	0.2317781287
3133	0.2317743128
3134	0.2317641486
3135	0.2317572794
3136	0.2317507844
3137	0.2317469377
3138	0.2317429896
3139	0.231733929
3140	0.2317288623
3141	0.2317256996
3142	0.2317242675
3143	0.2317135219
3144	0.2317072977
3145	0.2316999348
3146	0.2316951004
3147	0.2316919972
3148	0.2316875175
3149	0.2316832706
3150	0.2316768442
3151	0.2316691439
3152	0.2316639302
3153	0.2316573378
3154	0.2316516267
3155	0.231638133
3156	0.2316341329
3157	0.2316304044
3158	0.2316228088
3159	0.2316161342
3160	0.231607713
3161	0.2316008931
3162	0.2315986036
3163	0.2315904277
3164	0.2315863189
3165	0.2315821265
3166	0.2315779792
3167	0.2315658705
3168	0.2315588263
3169	0.2315563301
3170	0.231554559
3171	0.2315474834
3172	0.2315407222
3173	0.2315334298
3174	0.2315283075
3175	0.2315231125
3176	0.2315137001
3177	0.2315104263
3178	0.2315079374
3179	0.2315052505
3180	0.2314994559
3181	0.2314939954
3182	0.2314900089
3183	0.231481072
3184	0.2314768789
3185	0.2314698076
3186	0.2314654535
3187	0.2314638412
3188	0.2314611723
3189	0.2314578117
3190	0.2314552038
3191	0.2314478992
3192	0.2314442493
3193	0.2314372069
3194	0.2314295494
3195	0.2314211861
3196	0.2314195445
3197	0.231416486
3198	0.2314041911
3199	0.2314002502
3200	0.2313940226
3201	0.2313872714
3202	0.2313811262
3203	0.2313778004
3204	0.2313727451
3205	0.2313663823
3206	0.2313644913
3207	0.231360148
3208	0.2313509201
3209	0.2313427783
3210	0.2313403711
3211	0.231333019
3212	0.2313252857
3213	0.2313223151
3214	0.2313106446
3215	0.2313074243
3216	0.2312995651
3217	0.2312955502
3218	0.2312869438
3219	0.2312824063
3220	0.2312779989
3221	0.2312680862
3222	0.2312635018
3223	0.2312518872
3224	0.2312442088
3225	0.2312372871
3226	0.2312291791
3227	0.2312250712
3228	0.2312193819
3229	0.2312120538
3230	0.2312046554
3231	0.2311957696
3232	0.2311911206
3233	0.2311861494
3234	0.2311826777
3235	0.2311772333
3236	0.2311705264
3237	0.2311655305
3238	0.231162654
3239	0.2311588527
3240	0.231152687
3241	0.2311481021
3242	0.2311412095
3243	0.231139433
3244	0.2311354027
3245	0.231131712
3246	0.2311260057
3247	0.2311228569
3248	0.2311165586
3249	0.2311133367
3250	0.2311091505
3251	0.2311060167
3252	0.2311023337
3253	0.2310940707
3254	0.2310869745
3255	0.2310806134
3256	0.2310722305
3257	0.2310679268
3258	0.2310645307
3259	0.2310586881
3260	0.2310550994
3261	0.2310492317
3262	0.2310430507
3263	0.2310397364
3264	0.2310351601
3265	0.2310329361
3266	0.2310266227
3267	0.2310222376
3268	0.2310153658
3269	0.2310081622
3270	0.2310007956
3271	0.2309946594
3272	0.2309903678
3273	0.2309875663
3274	0.2309817708
3275	0.2309769204
3276	0.2309712411
3277	0.2309667549
3278	0.230959419
3279	0.2309552373
3280	0.2309499254
3281	0.2309438089
3282	0.2309395039
3283	0.2309321089
3284	0.230930218
3285	0.2309240491
3286	0.2309183349
3287	0.2309126921
3288	0.2309099171
3289	0.2309072264
3290	0.2309006905
3291	0.2308970369
3292	0.230893932
3293	0.2308915629
3294	0.2308872818
3295	0.230882419
3296	0.2308772077
3297	0.2308703006
3298	0.2308648116
3299	0.2308589506
3300	0.2308519228
3301	0.230846034
3302	0.2308385441
3303	0.2308358665
3304	0.2308309231
3305	0.2308255411
3306	0.23081984
3307	0.2308120451
3308	0.230807741
3309	0.2308053439
3310	0.230800672
3311	0.2307957926
3312	0.2307897678
3313	0.2307868342
3314	0.2307800435
3315	0.2307763084
3316	0.2307735192
3317	0.2307697175
3318	0.230766635
3319	0.230763404
3320	0.2307568576
3321	0.2307485879
3322	0.2307412404
3323	0.2307383318
3324	0.2307333687
3325	0.230727181
3326	0.2307218199
3327	0.2307124854
3328	0.2307073674
3329	0.2307004994
3330	0.2306898252
3331	0.2306837037
3332	0.230677226
3333	0.2306722791
3334	0.2306666855
3335	0.2306597813
3336	0.230654195
3337	0.2306511883
3338	0.2306482127
3339	0.230642738
3340	0.2306367756
3341	0.2306322747
3342	0.230627996
3343	0.2306212216
3344	0.2306174369
3345	0.2306134344
3346	0.2306116277
3347	0.2306041216
3348	0.2306003324
3349	0.2305975014
3350	0.2305949113
3351	0.2305901072
3352	0.2305830204
3353	0.2305772173
3354	0.2305743437
3355	0.2305674054
3356	0.2305646085
3357	0.2305601111
3358	0.2305524988
3359	0.2305478511
3360	0.2305429733
3361	0.2305400202
3362	0.2305349869
3363	0.2305296106
3364	0.2305234838
3365	0.2305204395
3366	0.2305166599
3367	0.2305122889
3368	0.230508834
3369	0.2305025013
3370	0.2304978286
3371	0.2304924302
3372	0.2304892922
3373	0.2304848106
3374	0.2304807731
3375	0.2304737797
3376	0.2304702801
3377	0.2304672232
3378	0.2304638109
3379	0.2304530166
3380	0.2304481163
3381	0.2304443138
3382	0.2304408268
3383	0.2304322435
3384	0.2304256706
3385	0.2304222567
3386	0.2304170533
3387	0.2304101945
3388	0.2304054903
3389	0.2304024503
3390	0.2303969504
3391	0.2303932609
3392	0.2303892552
3393	0.2303854466
3394	0.2303801331
3395	0.2303768688
3396	0.2303717584
3397	0.2303660794
3398	0.2303620074
3399	0.2303557409
3400	0.2303492303
3401	0.2303397575
3402	0.2303387697
3403	0.2303365068
3404	0.2303329771
3405	0.2303286808
3406	0.2303240029
3407	0.2303221973
3408	0.2303137186
3409	0.2303081315
3410	0.2302978749
3411	0.2302903363
3412	0.2302851414
3413	0.230280166
3414	0.2302747994
3415	0.2302690889
3416	0.2302662289
3417	0.2302602143
3418	0.2302518283
3419	0.2302503176
3420	0.2302452476
3421	0.2302437901
3422	0.2302364171
3423	0.2302328258
3424	0.2302259285
3425	0.2302224586
3426	0.2302197122
3427	0.2302103892
3428	0.2302066322
3429	0.230198102
3430	0.2301920749
3431	0.2301863649
3432	0.2301836112
3433	0.2301760789
3434	0.2301692794
3435	0.2301654372
3436	0.2301631603
3437	0.2301568317
3438	0.2301539031
3439	0.2301494641
3440	0.2301433941
3441	0.2301369569
3442	0.2301306
3443	0.2301264797
3444	0.230118348
3445	0.2301126485
3446	0.230108186
3447	0.2301038859
3448	0.2300960308
3449	0.2300926209
3450	0.2300906755
3451	0.2300863778
3452	0.2300798918
3453	0.2300759959
3454	0.2300697582
3455	0.2300617474
3456	0.2300602572
3457	0.2300564133
3458	0.2300502699
3459	0.2300462514
3460	0.2300429061
3461	0.2300396285
3462	0.2300358988
3463	0.2300295857
3464	0.2300237779
3465	0.2300150213
3466	0.2300064186
3467	0.2300032455
3468	0.230000761
3469	0.2299953238
3470	0.2299943709
3471	0.2299921508
3472	0.2299866338
3473	0.2299820822
3474	0.2299760363
3475	0.2299671845
3476	0.229961894
3477	0.2299573351
3478	0.2299551949
3479	0.2299473403
3480	0.2299417766
3481	0.229940248
3482	0.2299371202
3483	0.2299337272
3484	0.2299318457
3485	0.2299285087
3486	0.2299231391
3487	0.2299198673
3488	0.2299173826
3489	0.2299133088
3490	0.2299076206
3491	0.2299004976
3492	0.2298938446
3493	0.2298864029
3494	0.2298806711
3495	0.2298756986
3496	0.2298702578
3497	0.2298624216
3498	0.2298577174
3499	0.229851511
3500	0.2298502152
3501	0.2298465273
3502	0.2298380838
3503	0.2298349511
3504	0.2298297286
3505	0.2298268514
3506	0.2298187329
3507	0.2298124914
3508	0.2298072208
3509	0.2298037477
3510	0.2297983608
3511	0.2297937222
3512	0.2297897864
3513	0.229781963
3514	0.229778507
3515	0.2297709407
3516	0.2297628986
3517	0.2297591341
3518	0.2297548732
3519	0.2297515809
3520	0.2297458706
3521	0.2297397111
3522	0.2297318285
3523	0.2297284424
3524	0.2297224732
3525	0.2297189134
3526	0.2297134177
3527	0.2297078379
3528	0.2297059886
3529	0.2296984113
3530	0.2296922543
3531	0.2296843335
3532	0.2296817609
3533	0.229677292
3534	0.2296724422
3535	0.2296665693
3536	0.2296626019
3537	0.229659248
3538	0.2296543955
3539	0.229647825
3540	0.2296411184
3541	0.2296362635
3542	0.2296317425
3543	0.2296278519
3544	0.2296221307
3545	0.2296160194
3546	0.2296125819
3547	0.2296090905
3548	0.2296047087
3549	0.2295980115
3550	0.2295915089
3551	0.2295830165
3552	0.2295803561
3553	0.2295760477
3554	0.2295715366
3555	0.2295659858
3556	0.2295603313
3557	0.2295566663
3558	0.2295506671
3559	0.2295480476
3560	0.2295420505
3561	0.2295361993
3562	0.2295291451
3563	0.2295254525
3564	0.229523264
3565	0.2295191994
3566	0.2295130185
3567	0.2295063991
3568	0.2294991106
3569	0.2294925214
3570	0.229488661
3571	0.2294827232
3572	0.2294793756
3573	0.2294682316
3574	0.2294613378
3575	0.2294567114
3576	0.2294538792
3577	0.2294508166
3578	0.2294442718
3579	0.2294385443
3580	0.2294352399
3581	0.2294322468
3582	0.2294276575
3583	0.2294217918
3584	0.2294178104
3585	0.2294153506
3586	0.2294115231
3587	0.2294070526
3588	0.2294009102
3589	0.2293926438
3590	0.2293900753
3591	0.2293848483
3592	0.229380487
3593	0.2293755738
3594	0.229368806
3595	0.229363827
3596	0.2293624377
3597	0.229355923
3598	0.2293527102
3599	0.2293495882
3600	0.2293458749
3601	0.2293428709
3602	0.2293385701
3603	0.2293310989
3604	0.2293242292
3605	0.2293217165
3606	0.229316397
3607	0.2293113523
3608	0.2293077566
3609	0.2293026993
3610	0.2293009122
3611	0.2292930635
3612	0.2292880877
3613	0.2292843007
3614	0.2292811439
3615	0.229273016
3616	0.2292698274
3617	0.2292655571
3618	0.2292627424
3619	0.2292602646
3620	0.2292556597
3621	0.2292528444
3622	0.2292499443
3623	0.2292453548
3624	0.2292388716
3625	0.2292312978
3626	0.2292231817
3627	0.2292173739
3628	0.2292142512
3629	0.2292077367
3630	0.2292037608
3631	0.2291971677
3632	0.229194183
3633	0.2291859936
3634	0.229178625
3635	0.2291742099
3636	0.2291656699
3637	0.2291603392
3638	0.2291534256
3639	0.2291455481
3640	0.2291379779
3641	0.2291340424
3642	0.2291314837
3643	0.2291269313
3644	0.229120913
3645	0.2291168582
3646	0.2291110185
3647	0.2291052968
3648	0.229102806
3649	0.2290985839
3650	0.2290939211
3651	0.229089669
3652	0.2290874171
3653	0.2290859929
3654	0.2290826012
3655	0.2290743283
3656	0.2290681819
3657	0.2290629331
3658	0.2290594501
3659	0.2290507819
3660	0.2290450662
3661	0.2290367544
3662	0.2290317378
3663	0.2290263002
3664	0.2290233189
3665	0.2290200883
3666	0.2290152421
3667	0.2290094256
3668	0.2290044768
3669	0.2289994198
3670	0.2289963187
3671	0.2289915423
3672	0.2289867001
3673	0.2289838302
3674	0.2289792511
3675	0.2289747799
3676	0.2289734633
3677	0.2289669806
3678	0.2289584424
3679	0.2289554978
3680	0.2289503764
3681	0.228941104
3682	0.2289347167
3683	0.2289312358
3684	0.2289274801
3685	0.2289221735
3686	0.2289189439
3687	0.2289132819
3688	0.2289066337
3689	0.2289009127
3690	0.2288974588
3691	0.228894982
3692	0.2288891564
3693	0.2288866335
3694	0.2288839914
3695	0.2288816673
3696	0.228874079
3697	0.2288722198
3698	0.228867922
3699	0.2288595627
3700	0.2288537923
3701	0.2288486686
3702	0.2288432333
3703	0.2288381363
3704	0.2288348703
3705	0.2288284601
3706	0.2288225934
3707	0.2288140069
3708	0.2288099196
3709	0.2288069502
3710	0.2288006563
3711	0.228796485
3712	0.2287892902
3713	0.228784924
3714	0.2287795076
3715	0.2287740062
3716	0.2287702423
3717	0.228767632
3718	0.228762141
3719	0.2287596676
3720	0.2287546463
3721	0.2287481579
3722	0.2287431226
3723	0.2287421251
3724	0.2287409519
3725	0.2287340609
3726	0.2287294928
3727	0.2287245284
3728	0.2287191428
3729	0.2287153246
3730	0.2287106492
3731	0.22870231
3732	0.2286960566
3733	0.2286948075
3734	0.2286890446
3735	0.2286822696
3736	0.2286773054
3737	0.2286739647
3738	0.2286692866
3739	0.2286661839
3740	0.2286615552
3741	0.2286583616
3742	0.2286554801
3743	0.2286498819
3744	0.2286448026
3745	0.2286419069
3746	0.2286369725
3747	0.2286293036
3748	0.2286242222
3749	0.2286189902
3750	0.2286124723
3751	0.2286072106
3752	0.2286011867
3753	0.2285968673
3754	0.2285937302
3755	0.2285879726
3756	0.2285828708
3757	0.228579765
3758	0.2285736462
3759	0.2285634455
3760	0.228558182
3761	0.2285539427
3762	0.2285489953
3763	0.2285453526
3764	0.2285405748
3765	0.2285371337
3766	0.228533727
3767	0.228526832
3768	0.2285235943
3769	0.2285212001
3770	0.2285152457
3771	0.2285073011
3772	0.2285044981
3773	0.2285020588
3774	0.2284984173
3775	0.2284973107
3776	0.2284913216
3777	0.2284860129
3778	0.2284812049
3779	0.2284779626
3780	0.2284667019
3781	0.2284586445
3782	0.2284546476
3783	0.2284489303
3784	0.2284417873
3785	0.2284374379
3786	0.2284307695
3787	0.2284244905
3788	0.228419191
3789	0.2284138349
3790	0.2284079559
3791	0.2284053162
3792	0.2283992826
3793	0.2283939084
3794	0.2283864432
3795	0.2283849493
3796	0.2283808458
3797	0.2283751333
3798	0.2283692422
3799	0.2283649035
3800	0.2283617451
3801	0.2283551553
3802	0.2283478446
3803	0.2283429772
3804	0.2283414284
3805	0.2283374048
3806	0.2283315691
3807	0.228327428
3808	0.2283194357
3809	0.2283153042
3810	0.228308774
3811	0.228301955
3812	0.2282942798
3813	0.2282909614
3814	0.2282851495
3815	0.2282847368
3816	0.2282814439
3817	0.2282722709
3818	0.2282664754
3819	0.2282638949
3820	0.2282606876
3821	0.2282548754
3822	0.2282488159
3823	0.2282454657
3824	0.228244723
3825	0.2282408471
3826	0.2282369807
3827	0.2282315846
3828	0.2282285113
3829	0.2282257298
3830	0.2282216587
3831	0.2282191313
3832	0.2282148321
3833	0.2282110118
3834	0.2282063044
3835	0.2281996311
3836	0.2281939907
3837	0.2281873616
3838	0.2281816556
3839	0.2281788368
3840	0.2281717802
3841	0.2281658803
3842	0.2281631837
3843	0.2281587919
3844	0.2281582206
3845	0.2281543304
3846	0.2281486404
3847	0.2281431555
3848	0.2281408112
3849	0.2281334481
3850	0.2281284398
3851	0.228126429
3852	0.2281205455
3853	0.228114925
3854	0.2281063897
3855	0.228102016
3856	0.2280994001
3857	0.2280949257
3858	0.2280919255
3859	0.2280858703
3860	0.2280809662
3861	0.2280778854
3862	0.2280758224
3863	0.2280686793
3864	0.2280652661
3865	0.2280601088
3866	0.2280559474
3867	0.2280531604
3868	0.2280481458
3869	0.2280409753
3870	0.2280366935
3871	0.2280286918
3872	0.2280271527
3873	0.228024682
3874	0.2280219304
3875	0.2280161395
3876	0.2280105117
3877	0.228006532
3878	0.2280011334
3879	0.2279949275
3880	0.2279909615
3881	0.2279838378
3882	0.2279769997
3883	0.2279697607
3884	0.2279671554
3885	0.2279634655
3886	0.2279592998
3887	0.2279572822
3888	0.2279531426
3889	0.2279513395
3890	0.2279477958
3891	0.2279376414
3892	0.2279340624
3893	0.2279293539
3894	0.2279219424
3895	0.2279095779
3896	0.2279043503
3897	0.2278992082
3898	0.2278938895
3899	0.2278905971
3900	0.2278856859
3901	0.2278800991
3902	0.2278742562
3903	0.2278669359
3904	0.2278590328
3905	0.2278506105
3906	0.2278481823
3907	0.2278437839
3908	0.2278381406
3909	0.2278310456
3910	0.2278274856
3911	0.2278217626
3912	0.2278156331
3913	0.2278086982
3914	0.227804141
3915	0.2277991598
3916	0.227793554
3917	0.2277910852
3918	0.227786678
3919	0.2277821698
3920	0.2277789121
3921	0.227774256
3922	0.2277731617
3923	0.2277667056
3924	0.2277621847
3925	0.2277577205
3926	0.2277535898
3927	0.2277516348
3928	0.2277397374
3929	0.2277327901
3930	0.2277284645
3931	0.2277278422
3932	0.227723285
3933	0.2277182209
3934	0.2277145763
3935	0.2277075966
3936	0.227702814
3937	0.227701328
3938	0.2276969212
3939	0.2276926815
3940	0.2276904257
3941	0.2276862046
3942	0.2276822446
3943	0.2276790617
3944	0.227674866
3945	0.2276702052
3946	0.2276665414
3947	0.2276635585
3948	0.2276594865
3949	0.2276541816
3950	0.2276476464
3951	0.2276425586
3952	0.2276358105
3953	0.2276329309
3954	0.2276296607
3955	0.2276261048
3956	0.2276241994
3957	0.2276198824
3958	0.2276174282
3959	0.227613346
3960	0.2276095865
3961	0.2276045467
3962	0.2275992702
3963	0.2275941812
3964	0.2275912902
3965	0.2275861503
3966	0.2275818117
3967	0.2275763956
3968	0.2275731318
3969	0.2275696873
3970	0.2275632097
3971	0.2275598828
3972	0.2275547086
3973	0.2275491023
3974	0.2275464786
3975	0.2275453117
3976	0.2275404189
3977	0.2275344033
3978	0.2275301094
3979	0.2275271552
3980	0.2275173549
3981	0.2275133106
3982	0.2275074254
3983	0.2275035907
3984	0.2274977294
3985	0.2274954369
3986	0.2274913296
3987	0.2274883273
3988	0.2274837933
3989	0.2274795379
3990	0.2274755916
3991	0.2274662816
3992	0.2274636923
3993	0.2274610479
3994	0.2274604381
3995	0.2274592308
3996	0.2274552791
3997	0.2274459297
3998	0.2274415803
3999	0.2274388231
4000	0.2274334066
4001	0.227428825
4002	0.2274274017
4003	0.2274237503
4004	0.2274167772
4005	0.2274128469
4006	0.2274079408
4007	0.2274040121
4008	0.2274008388
4009	0.2273961684
4010	0.227392074
4011	0.2273864585
4012	0.2273818286
4013	0.2273750095
4014	0.2273659014
4015	0.2273600574
4016	0.2273550708
4017	0.2273487584
4018	0.22734489
4019	0.2273397642
4020	0.2273353212
4021	0.2273320011
4022	0.2273256827
4023	0.2273206711
4024	0.2273149385
4025	0.2273074189
4026	0.2273005536
4027	0.2272967415
4028	0.2272896389
4029	0.2272892226
4030	0.2272838024
4031	0.2272811321
4032	0.2272779258
4033	0.2272714253
4034	0.2272682706
4035	0.2272645555
4036	0.2272612394
4037	0.2272568704
4038	0.2272543482
4039	0.2272483618
4040	0.2272417146
4041	0.2272347265
4042	0.2272304959
4043	0.2272262271
4044	0.2272236075
4045	0.2272177925
4046	0.2272128939
4047	0.227206802
4048	0.2272047107
4049	0.2272002029
4050	0.2271963493
4051	0.2271920404
4052	0.2271895737
4053	0.2271873645
4054	0.2271808665
4055	0.2271756865
4056	0.2271690433
4057	0.2271635782
4058	0.2271591699
4059	0.2271549029
4060	0.2271521101
4061	0.2271453324
4062	0.2271418631
4063	0.2271390639
4064	0.2271323942
4065	0.2271290662
4066	0.2271287058
4067	0.2271244074
4068	0.2271213762
4069	0.2271157829
4070	0.227112411
4071	0.2271077006
4072	0.2271044258
4073	0.2270992023
4074	0.2270949475
4075	0.2270915453
4076	0.2270852593
4077	0.227082911
4078	0.2270789177
4079	0.2270765728
4080	0.2270710833
4081	0.2270685421
4082	0.227065556
4083	0.227058075
4084	0.227054532
4085	0.2270509462
4086	0.2270453216
4087	0.2270388483
4088	0.2270339249
4089	0.2270282686
4090	0.227022726
4091	0.227020648
4092	0.2270151244
4093	0.2270124649
4094	0.2270056657
4095	0.2270025565
4096	0.2269969648
4097	0.2269915512
4098	0.2269862412
4099	0.2269804231
4100	0.2269730374
4101	0.2269690899
4102	0.226965052
4103	0.2269606892
4104	0.226958408
4105	0.2269534825
4106	0.2269504014
4107	0.2269475537
4108	0.2269447291
4109	0.2269404547
4110	0.2269339664
4111	0.2269309689
4112	0.2269287257
4113	0.2269263937
4114	0.2269203718
4115	0.226917305
4116	0.2269091541
4117	0.2269033076
4118	0.2269004515
4119	0.2268967265
4120	0.2268929232
4121	0.226886171
4122	0.2268807165
4123	0.2268767895
4124	0.2268728389
4125	0.2268703886
4126	0.226862919
4127	0.2268601357
4128	0.2268551414
4129	0.2268484361
4130	0.2268451359
4131	0.2268403867
4132	0.2268360031
4133	0.2268310311
4134	0.2268276366
4135	0.2268268694
4136	0.2268230653
4137	0.2268191765
4138	0.226814171
4139	0.2268106433
4140	0.2268068029
4141	0.2268030692
4142	0.2267993055
4143	0.2267948386
4144	0.2267924577
4145	0.2267870575
4146	0.2267806753
4147	0.2267744908
4148	0.2267709591
4149	0.2267638089
4150	0.2267565095
4151	0.22675104
4152	0.2267487382
4153	0.2267449112
4154	0.2267402693
4155	0.2267364911
4156	0.2267307789
4157	0.2267258335
4158	0.2267232572
4159	0.2267190507
4160	0.2267111449
4161	0.2267071989
4162	0.2267013456
4163	0.2266973263
4164	0.2266901133
4165	0.2266852071
4166	0.2266817891
4167	0.2266786493
4168	0.2266759644
4169	0.2266695502
4170	0.2266672709
4171	0.226660014
4172	0.226656001
4173	0.2266502452
4174	0.2266470288
4175	0.2266421166
4176	0.2266404354
4177	0.2266344413
4178	0.2266310039
4179	0.2266238295
4180	0.2266185932
4181	0.2266116529
4182	0.2266105033
4183	0.2266050436
4184	0.2265993396
4185	0.2265923645
4186	0.2265896652
4187	0.2265848199
4188	0.2265795281
4189	0.2265737533
4190	0.2265678343
4191	0.2265639476
4192	0.2265615679
4193	0.2265558164
4194	0.2265490334
4195	0.2265458628
4196	0.2265390026
4197	0.2265363481
4198	0.2265309732
4199	0.2265253626
4200	0.2265228227
4201	0.226519617
4202	0.2265167499
4203	0.2265124871
4204	0.2265098446
4205	0.2265062843
4206	0.2265050413
4207	0.226500866
4208	0.2264971491
4209	0.2264933687
4210	0.2264901396
4211	0.2264878747
4212	0.2264819338
4213	0.2264774508
4214	0.2264717459
4215	0.2264654571
4216	0.2264622656
4217	0.2264586231
4218	0.2264552915
4219	0.2264522515
4220	0.2264488839
4221	0.2264444664
4222	0.2264405062
4223	0.2264341915
4224	0.2264283366
4225	0.2264262772
4226	0.2264221626
4227	0.226420463
4228	0.2264126249
4229	0.2264069864
4230	0.2264017404
4231	0.2263965349
4232	0.2263934275
4233	0.2263878864
4234	0.2263832205
4235	0.2263791623
4236	0.2263765815
4237	0.226371882
4238	0.2263667748
4239	0.2263640882
4240	0.2263604004
4241	0.2263542443
4242	0.2263495125
4243	0.2263468427
4244	0.226342733
4245	0.2263375967
4246	0.2263299912
4247	0.2263226101
4248	0.2263189706
4249	0.2263152741
4250	0.2263097645
4251	0.2263094161
4252	0.2263040236
4253	0.226300752
4254	0.2262954315
4255	0.2262899251
4256	0.226285356
4257	0.2262818155
4258	0.2262793307
4259	0.2262765822
4260	0.2262743493
4261	0.2262709829
4262	0.2262639615
4263	0.2262602055
4264	0.2262560723
4265	0.2262504624
4266	0.2262467847
4267	0.2262425151
4268	0.2262373182
4269	0.2262313211
4270	0.2262283354
4271	0.2262230412
4272	0.2262213754
4273	0.2262193592
4274	0.226214622
4275	0.2262130164
4276	0.2262080335
4277	0.2262034333
4278	0.2262010158
4279	0.2261969473
4280	0.2261964789
4281	0.2261907441
4282	0.2261841759
4283	0.226181023
4284	0.226174569
4285	0.2261711633
4286	0.2261657934
4287	0.2261635414
4288	0.2261583391
4289	0.2261546753
4290	0.2261505857
4291	0.2261472573
4292	0.2261417654
4293	0.2261393133
4294	0.2261346693
4295	0.2261317294
4296	0.2261277061
4297	0.2261232636
4298	0.2261188926
4299	0.2261140974
4300	0.2261100201
4301	0.2261054639
4302	0.2261002591
4303	0.22609472
4304	0.226093516
4305	0.226088472
4306	0.2260844558
4307	0.2260814581
4308	0.2260771917
4309	0.2260742212
4310	0.2260699414
4311	0.2260660612
4312	0.2260592646
4313	0.2260561849
4314	0.2260503517
4315	0.226044514
4316	0.2260393547
4317	0.2260340284
4318	0.2260286986
4319	0.2260222303
4320	0.2260162543
4321	0.2260106005
4322	0.2260067412
4323	0.2259995703
4324	0.2259955078
4325	0.2259933283
4326	0.2259905493
4327	0.2259876759
4328	0.2259823091
4329	0.2259760527
4330	0.2259710838
4331	0.2259681108
4332	0.2259641126
4333	0.225958059
4334	0.2259532583
4335	0.2259502729
4336	0.2259478963
4337	0.2259428808
4338	0.2259404012
